geocode,valor,data
2309102,4,31/12/2000
2309508,2,31/12/2000
2310308,1,31/12/2000
2311306,611,31/12/2000
2311603,14,31/12/2000
2312304,11,31/12/2000
2312502,1,31/12/2000
2312809,134,31/12/2000
2313302,14,31/12/2000
2313708,5,31/12/2000
2314003,2,31/12/2000
2400109,12,31/12/2000
2400208,369,31/12/2000
2400307,22,31/12/2000
2400703,195,31/12/2000
2400802,7,31/12/2000
2401008,58,31/12/2000
2401107,3,31/12/2000
2401206,47,31/12/2000
2401305,5,31/12/2000
2401404,30,31/12/2000
2401453,575,31/12/2000
2401503,60,31/12/2000
2401602,22,31/12/2000
2401701,218,31/12/2000
2401909,18,31/12/2000
2402006,491,31/12/2000
2402105,88,31/12/2000
2402204,52,31/12/2000
2402303,27,31/12/2000
2402402,30,31/12/2000
2402501,23,31/12/2000
2402600,455,31/12/2000
2402709,1,31/12/2000
2402808,4,31/12/2000
2403004,164,31/12/2000
2403103,131,31/12/2000
2403251,237,31/12/2000
2403400,72,31/12/2000
2403509,20,31/12/2000
2403608,4,31/12/2000
2403707,19,31/12/2000
2403756,4,31/12/2000
2403806,9,31/12/2000
2404408,27,31/12/2000
2404507,18,31/12/2000
2404705,2,31/12/2000
2404804,91,31/12/2000
2404853,12,31/12/2000
2405009,46,31/12/2000
2405108,163,31/12/2000
2405306,13,31/12/2000
2405405,5,31/12/2000
2405504,7,31/12/2000
2405603,15,31/12/2000
2405702,191,31/12/2000
2405801,162,31/12/2000
2406106,1,31/12/2000
2406205,7,31/12/2000
2406304,15,31/12/2000
2406403,6,31/12/2000
2406502,15,31/12/2000
2406601,86,31/12/2000
2406700,19,31/12/2000
2406809,98,31/12/2000
2407005,53,31/12/2000
2407104,307,31/12/2000
2407203,122,31/12/2000
2407500,14,31/12/2000
2407609,2,31/12/2000
2407708,2,31/12/2000
2407807,169,31/12/2000
2407906,2,31/12/2000
2408003,215,31/12/2000
2408102,9915,31/12/2000
2408201,17,31/12/2000
2408300,2,31/12/2000
2408508,3,31/12/2000
2408706,58,31/12/2000
2408805,18,31/12/2000
2408904,93,31/12/2000
2408953,42,31/12/2000
2409308,15,31/12/2000
2409332,48,31/12/2000
2409407,19,31/12/2000
2409506,10,31/12/2000
2409605,20,31/12/2000
2409704,36,31/12/2000
2409803,4,31/12/2000
2409902,119,31/12/2000
2410108,25,31/12/2000
2410306,13,31/12/2000
2410405,50,31/12/2000
2410900,3,31/12/2000
2411106,6,31/12/2000
2411205,456,31/12/2000
2411429,2,31/12/2000
2411502,1,31/12/2000
2411700,4,31/12/2000
2411809,5,31/12/2000
2412005,288,31/12/2000
2412104,302,31/12/2000
2412203,327,31/12/2000
2412302,40,31/12/2000
2412401,10,31/12/2000
2412559,18,31/12/2000
2412609,59,31/12/2000
2412708,6,31/12/2000
2412807,8,31/12/2000
2412906,1,31/12/2000
2413201,1,31/12/2000
2413300,2,31/12/2000
2413359,11,31/12/2000
2413409,13,31/12/2000
2413557,1,31/12/2000
2413607,29,31/12/2000
2413706,13,31/12/2000
2413904,8,31/12/2000
2414001,86,31/12/2000
2414159,2,31/12/2000
2414209,27,31/12/2000
2414308,6,31/12/2000
2414407,19,31/12/2000
2414456,77,31/12/2000
2414605,6,31/12/2000
2414704,35,31/12/2000
2500502,1,31/12/2000
2501104,1,31/12/2000
2505709,2,31/12/2000
2507507,10,31/12/2000
2512002,9,31/12/2000
2516102,2,31/12/2000
2600054,24,31/12/2000
2600104,138,31/12/2000
2600203,12,31/12/2000
2600302,98,31/12/2000
2600401,10,31/12/2000
2600500,198,31/12/2000
2600609,67,31/12/2000
2600708,279,31/12/2000
2600807,114,31/12/2000
2600906,109,31/12/2000
2601003,1,31/12/2000
2601052,452,31/12/2000
2601102,366,31/12/2000
2601201,2653,31/12/2000
2601300,2,31/12/2000
2601409,283,31/12/2000
2601508,41,31/12/2000
2601706,329,31/12/2000
2601805,135,31/12/2000
2601904,125,31/12/2000
2602001,254,31/12/2000
2602209,519,31/12/2000
2602308,412,31/12/2000
2602506,33,31/12/2000
2602605,738,31/12/2000
2602704,22,31/12/2000
2602803,260,31/12/2000
2602902,1160,31/12/2000
2603009,110,31/12/2000
2603108,21,31/12/2000
2603207,1,31/12/2000
2603306,8,31/12/2000
2603454,590,31/12/2000
2603504,164,31/12/2000
2603702,285,31/12/2000
2603801,11,31/12/2000
2603900,1,31/12/2000
2603926,59,31/12/2000
2604007,20,31/12/2000
2604106,645,31/12/2000
2604155,107,31/12/2000
2604205,400,31/12/2000
2604304,1,31/12/2000
2604403,17,31/12/2000
2604502,53,31/12/2000
2604601,29,31/12/2000
2604700,5,31/12/2000
2604809,28,31/12/2000
2604908,55,31/12/2000
2605004,20,31/12/2000
2605103,113,31/12/2000
2605152,3,31/12/2000
2605202,157,31/12/2000
2605301,148,31/12/2000
2605400,21,31/12/2000
2605509,13,31/12/2000
2605608,74,31/12/2000
2605707,461,31/12/2000
2605806,86,31/12/2000
2605905,89,31/12/2000
2606002,194,31/12/2000
2606101,112,31/12/2000
2606200,24,31/12/2000
2606408,1196,31/12/2000
2606507,30,31/12/2000
2606606,24,31/12/2000
2606705,14,31/12/2000
2606804,131,31/12/2000
2606903,149,31/12/2000
2607000,299,31/12/2000
2607109,19,31/12/2000
2607208,317,31/12/2000
2607307,2,31/12/2000
2607505,30,31/12/2000
2607604,159,31/12/2000
2607653,54,31/12/2000
2607703,24,31/12/2000
2607752,9,31/12/2000
2607802,229,31/12/2000
2607901,704,31/12/2000
2607950,170,31/12/2000
2608057,4,31/12/2000
2608206,28,31/12/2000
2608255,22,31/12/2000
2608305,59,31/12/2000
2608404,12,31/12/2000
2608453,176,31/12/2000
2608503,66,31/12/2000
2608602,9,31/12/2000
2608701,121,31/12/2000
2608750,143,31/12/2000
2608800,9,31/12/2000
2608909,1042,31/12/2000
2609006,669,31/12/2000
2609105,16,31/12/2000
2609204,2,31/12/2000
2609303,150,31/12/2000
2609402,460,31/12/2000
2609501,29,31/12/2000
2609600,512,31/12/2000
2609709,94,31/12/2000
2609907,83,31/12/2000
2610004,313,31/12/2000
2610202,24,31/12/2000
2610400,92,31/12/2000
2610509,161,31/12/2000
2610608,185,31/12/2000
2610707,50,31/12/2000
2610806,2,31/12/2000
2610905,655,31/12/2000
2611002,45,31/12/2000
2611101,1063,31/12/2000
2611200,6,31/12/2000
2611309,2,31/12/2000
2611408,80,31/12/2000
2611507,11,31/12/2000
2611533,2,31/12/2000
2611606,2834,31/12/2000
2611705,94,31/12/2000
2611804,254,31/12/2000
2611903,36,31/12/2000
2612000,27,31/12/2000
2612109,25,31/12/2000
2612208,74,31/12/2000
2612307,8,31/12/2000
2612406,406,31/12/2000
2612455,4,31/12/2000
2612471,78,31/12/2000
2612505,426,31/12/2000
2612604,10,31/12/2000
2612703,3,31/12/2000
2613008,710,31/12/2000
2613107,7,31/12/2000
2613206,40,31/12/2000
2613305,6,31/12/2000
2613404,27,31/12/2000
2613503,73,31/12/2000
2613602,17,31/12/2000
2613701,50,31/12/2000
2613800,180,31/12/2000
2613909,338,31/12/2000
2614006,9,31/12/2000
2614105,27,31/12/2000
2614204,42,31/12/2000
2614303,54,31/12/2000
2614402,10,31/12/2000
2614501,172,31/12/2000
2614600,16,31/12/2000
2614709,7,31/12/2000
2614808,305,31/12/2000
2614857,44,31/12/2000
2615003,11,31/12/2000
2615201,2,31/12/2000
2615300,25,31/12/2000
2615409,61,31/12/2000
2615508,3,31/12/2000
2615607,2,31/12/2000
2615706,36,31/12/2000
2615805,46,31/12/2000
2615904,15,31/12/2000
2616001,7,31/12/2000
2616100,14,31/12/2000
2616183,2,31/12/2000
2616209,39,31/12/2000
2616308,252,31/12/2000
2616407,93,31/12/2000
2616506,31,31/12/2000
2700102,6,31/12/2000
2700201,219,31/12/2000
2700300,114,31/12/2000
2700409,2,31/12/2000
2700607,6,31/12/2000
2701100,2,31/12/2000
2701407,9,31/12/2000
2701605,1,31/12/2000
2701704,1,31/12/2000
2702009,9,31/12/2000
2702108,17,31/12/2000
2702306,10,31/12/2000
2702355,4,31/12/2000
2702405,19,31/12/2000
2702504,2,31/12/2000
2702553,10,31/12/2000
2702603,2,31/12/2000
2702702,2,31/12/2000
2702801,7,31/12/2000
2702900,2,31/12/2000
2703106,5,31/12/2000
2703205,3,31/12/2000
2703304,78,31/12/2000
2703502,1,31/12/2000
2703809,7,31/12/2000
2703908,1,31/12/2000
2704203,1,31/12/2000
2704302,285,31/12/2000
2704401,1,31/12/2000
2704500,25,31/12/2000
2704708,14,31/12/2000
2704807,1,31/12/2000
2705002,7,31/12/2000
2705705,18,31/12/2000
2705804,29,31/12/2000
2706000,26,31/12/2000
2706307,188,31/12/2000
2706406,4,31/12/2000
2706703,68,31/12/2000
2706802,3,31/12/2000
2706901,2,31/12/2000
2707107,3,31/12/2000
2707206,39,31/12/2000
2707503,20,31/12/2000
2707701,38,31/12/2000
2708006,3,31/12/2000
2708303,2,31/12/2000
2708402,94,31/12/2000
2708501,2,31/12/2000
2708600,3,31/12/2000
2708808,8,31/12/2000
