geocode,valor,data
2933059,4,31/12/2007
2933174,214,31/12/2007
2933208,291,31/12/2007
2933307,798,31/12/2007
2933406,19,31/12/2007
2933505,71,31/12/2007
3101607,1,31/12/2007
3102100,5,31/12/2007
3102605,2,31/12/2007
3103405,7,31/12/2007
3104007,2,31/12/2007
3104205,1,31/12/2007
3104304,2,31/12/2007
3104601,1,31/12/2007
3105400,1,31/12/2007
3105608,6,31/12/2007
3106200,42,31/12/2007
3106705,7,31/12/2007
3107406,52,31/12/2007
3108404,2,31/12/2007
3110509,1,31/12/2007
3112208,5,31/12/2007
3112604,1,31/12/2007
3112802,13,31/12/2007
3113107,66,31/12/2007
3113206,17,31/12/2007
3113305,1,31/12/2007
3115409,11,31/12/2007
3116308,12,31/12/2007
3116605,4,31/12/2007
3117603,1,31/12/2007
3118007,23,31/12/2007
3118304,1,31/12/2007
3118601,1,31/12/2007
3119955,1,31/12/2007
3120706,1,31/12/2007
3121506,7,31/12/2007
3121605,2,31/12/2007
3122306,1,31/12/2007
3123403,4,31/12/2007
3124104,1,31/12/2007
3126109,19,31/12/2007
3129707,1,31/12/2007
3129905,1,31/12/2007
3131901,2,31/12/2007
3132404,22,31/12/2007
3133808,37,31/12/2007
3133907,2,31/12/2007
3134202,1,31/12/2007
3134608,1,31/12/2007
3135407,1,31/12/2007
3137205,13,31/12/2007
3137908,134,31/12/2007
3139409,1,31/12/2007
3143005,17,31/12/2007
3143302,2,31/12/2007
3144003,1,31/12/2007
3145802,1,31/12/2007
3146107,18,31/12/2007
3147006,2,31/12/2007
3147105,3,31/12/2007
3148004,1,31/12/2007
3148103,1,31/12/2007
3149705,1,31/12/2007
3150802,14,31/12/2007
3151206,1,31/12/2007
3151503,8,31/12/2007
3151800,1,31/12/2007
3152501,2,31/12/2007
3154606,230,31/12/2007
3155207,122,31/12/2007
3159001,1,31/12/2007
3159100,45,31/12/2007
3159209,1,31/12/2007
3160405,3,31/12/2007
3160900,1,31/12/2007
3161809,2,31/12/2007
3162500,20,31/12/2007
3163102,6,31/12/2007
3164209,1,31/12/2007
3165537,23,31/12/2007
3166006,90,31/12/2007
3166204,34,31/12/2007
3168606,6,31/12/2007
3170206,6,31/12/2007
3170404,1,31/12/2007
3170800,1,31/12/2007
3200136,31,31/12/2007
3200169,148,31/12/2007
3200201,18,31/12/2007
3200300,8,31/12/2007
3200359,82,31/12/2007
3200409,12,31/12/2007
3200607,6,31/12/2007
3200706,1,31/12/2007
3200805,299,31/12/2007
3200904,82,31/12/2007
3201209,5,31/12/2007
3201308,104,31/12/2007
3201506,110,31/12/2007
3201605,1,31/12/2007
3201803,19,31/12/2007
3201902,9,31/12/2007
3202009,63,31/12/2007
3202108,32,31/12/2007
3202207,9,31/12/2007
3202256,24,31/12/2007
3202306,26,31/12/2007
3202405,19,31/12/2007
3202454,163,31/12/2007
3202504,26,31/12/2007
3202553,21,31/12/2007
3202652,172,31/12/2007
3202702,78,31/12/2007
3202801,12,31/12/2007
3202900,396,31/12/2007
3203007,204,31/12/2007
3203056,2,31/12/2007
3203106,1,31/12/2007
3203130,17,31/12/2007
3203163,3,31/12/2007
3203205,20,31/12/2007
3203304,171,31/12/2007
3203346,54,31/12/2007
3203353,40,31/12/2007
3203700,154,31/12/2007
3203908,12,31/12/2007
3204005,184,31/12/2007
3204054,3,31/12/2007
3204104,1,31/12/2007
3204252,8,31/12/2007
3204351,6,31/12/2007
3204500,3,31/12/2007
3204609,3,31/12/2007
3204658,3,31/12/2007
3204708,28,31/12/2007
3204906,3,31/12/2007
3204955,65,31/12/2007
3205002,84,31/12/2007
3205010,1,31/12/2007
3205036,3,31/12/2007
3205069,81,31/12/2007
3205150,7,31/12/2007
3205176,21,31/12/2007
3205200,88,31/12/2007
3205309,82,31/12/2007
3300100,17,31/12/2007
3300407,17,31/12/2007
3300456,1,31/12/2007
3302403,5,31/12/2007
3303302,2,31/12/2007
3303500,2,31/12/2007
3303906,1,31/12/2007
3304003,2,31/12/2007
3304102,34,31/12/2007
3304144,1,31/12/2007
3304151,1,31/12/2007
3304557,33,31/12/2007
3304904,1,31/12/2007
3305703,13,31/12/2007
3306305,4,31/12/2007
3501004,1,31/12/2007
3501707,4,31/12/2007
3501905,1,31/12/2007
3502507,1,31/12/2007
3503208,30,31/12/2007
3503307,1,31/12/2007
3503901,1,31/12/2007
3504107,1,31/12/2007
3504909,1,31/12/2007
3505302,2,31/12/2007
3505609,17,31/12/2007
3505708,9,31/12/2007
3505906,28,31/12/2007
3506102,1,31/12/2007
3506359,6,31/12/2007
3508405,4,31/12/2007
3508504,5,31/12/2007
3508603,1,31/12/2007
3509205,3,31/12/2007
3509403,4,31/12/2007
3509502,61,31/12/2007
3509601,1,31/12/2007
3510005,1,31/12/2007
3510401,5,31/12/2007
3510500,6,31/12/2007
3510609,7,31/12/2007
3511508,2,31/12/2007
3511607,1,31/12/2007
3511706,1,31/12/2007
3512209,2,31/12/2007
3512407,1,31/12/2007
3512803,14,31/12/2007
3513009,8,31/12/2007
3513504,18,31/12/2007
3513801,7,31/12/2007
3514007,5,31/12/2007
3514106,2,31/12/2007
3514809,1,31/12/2007
3515004,6,31/12/2007
3515103,1,31/12/2007
3515152,1,31/12/2007
3515707,4,31/12/2007
3516309,1,31/12/2007
3516408,5,31/12/2007
3516853,1,31/12/2007
3517406,1,31/12/2007
3518206,1,31/12/2007
3518305,2,31/12/2007
3518404,1,31/12/2007
3518602,11,31/12/2007
3518701,6,31/12/2007
3518800,27,31/12/2007
3519055,2,31/12/2007
3519071,1,31/12/2007
3519303,2,31/12/2007
