geocode,valor,data
2918357,1,31/12/2000
2918407,4,31/12/2000
2918506,2,31/12/2000
2918753,1,31/12/2000
2919157,1,31/12/2000
2919504,15,31/12/2000
2919801,7,31/12/2000
2920809,1,31/12/2000
2921203,4,31/12/2000
2921401,2,31/12/2000
2921500,2,31/12/2000
2921708,7,31/12/2000
2922052,4,31/12/2000
2922904,3,31/12/2000
2923035,3,31/12/2000
2923100,2,31/12/2000
2923209,1,31/12/2000
2923506,5,31/12/2000
2923605,8,31/12/2000
2923704,2,31/12/2000
2924009,3,31/12/2000
2924058,3,31/12/2000
2924801,4,31/12/2000
2925204,1,31/12/2000
2925600,6,31/12/2000
2925907,2,31/12/2000
2925956,4,31/12/2000
2926301,4,31/12/2000
2926400,9,31/12/2000
2926608,2,31/12/2000
2926707,2,31/12/2000
2927200,4,31/12/2000
2927408,55,31/12/2000
2927507,8,31/12/2000
2928000,4,31/12/2000
2928109,2,31/12/2000
2928307,5,31/12/2000
2928505,3,31/12/2000
2928703,1,31/12/2000
2928802,2,31/12/2000
2929008,1,31/12/2000
2929255,12,31/12/2000
2929305,1,31/12/2000
2929701,1,31/12/2000
2929750,3,31/12/2000
2929800,4,31/12/2000
2929909,1,31/12/2000
2930105,2,31/12/2000
2930402,5,31/12/2000
2930501,2,31/12/2000
2931004,1,31/12/2000
2931103,4,31/12/2000
2931905,3,31/12/2000
2932408,10,31/12/2000
2932606,11,31/12/2000
2933000,3,31/12/2000
2933307,7,31/12/2000
2933406,1,31/12/2000
2933604,3,31/12/2000
3106200,45,31/12/2000
3106705,1,31/12/2000
3109006,1,31/12/2000
3110004,1,31/12/2000
3118106,1,31/12/2000
3129806,7,31/12/2000
3143302,24,31/12/2000
3144805,1,31/12/2000
3146107,2,31/12/2000
3153905,1,31/12/2000
3154606,2,31/12/2000
3156700,2,31/12/2000
3157807,8,31/12/2000
3170800,8,31/12/2000
3203809,1,31/12/2000
3205309,4,31/12/2000
3304557,3,31/12/2000
3502804,33,31/12/2000
3503208,1,31/12/2000
3506359,1,31/12/2000
3506409,1,31/12/2000
3506508,6,31/12/2000
3509502,5,31/12/2000
3511102,2,31/12/2000
3512506,1,31/12/2000
3516200,1,31/12/2000
3517703,1,31/12/2000
3518206,6,31/12/2000
3518800,1,31/12/2000
3525904,2,31/12/2000
3529401,1,31/12/2000
3537305,8,31/12/2000
3543402,3,31/12/2000
3547809,1,31/12/2000
3548708,2,31/12/2000
3548807,1,31/12/2000
3549805,2,31/12/2000
3549904,1,31/12/2000
3550308,24,31/12/2000
3554102,1,31/12/2000
3554805,1,31/12/2000
3556305,1,31/12/2000
4209102,1,31/12/2000
5000708,11,31/12/2000
5001102,23,31/12/2000
5002704,13,31/12/2000
5003207,19,31/12/2000
5004304,1,31/12/2000
5005202,1,31/12/2000
5005806,2,31/12/2000
5008305,2,31/12/2000
5101902,3,31/12/2000
5107008,3,31/12/2000
5108402,1,31/12/2000
5201108,1,31/12/2000
5201306,1,31/12/2000
5202155,1,31/12/2000
5205307,1,31/12/2000
5205406,1,31/12/2000
5206404,3,31/12/2000
5207907,3,31/12/2000
5208707,47,31/12/2000
5208905,1,31/12/2000
5209903,2,31/12/2000
5211206,3,31/12/2000
5212501,1,31/12/2000
5214838,2,31/12/2000
5215231,1,31/12/2000
5218003,4,31/12/2000
5220454,1,31/12/2000
5221080,1,31/12/2000
5221403,1,31/12/2000
5221858,1,31/12/2000
5300108,63,31/12/2000
1400100,12,31/12/2001
1400456,1,31/12/2001
1400605,1,31/12/2001
1500107,6,31/12/2001
1500206,1,31/12/2001
1500347,3,31/12/2001
1500958,9,31/12/2001
1501105,1,31/12/2001
1501303,18,31/12/2001
1501402,35,31/12/2001
1501782,1,31/12/2001
1502004,5,31/12/2001
1502103,69,31/12/2001
1502756,17,31/12/2001
1502954,4,31/12/2001
1503044,1,31/12/2001
1503077,4,31/12/2001
1503309,18,31/12/2001
1503507,1,31/12/2001
1504059,8,31/12/2001
1504208,1,31/12/2001
1504703,10,31/12/2001
1504976,1,31/12/2001
1505437,2,31/12/2001
1505502,1,31/12/2001
1506138,1,31/12/2001
1506302,8,31/12/2001
1506807,23,31/12/2001
1507300,1,31/12/2001
