geocode,valor,data
3139409,1,2007-12-31
3143005,17,2007-12-31
3143302,2,2007-12-31
3144003,1,2007-12-31
3145802,1,2007-12-31
3146107,18,2007-12-31
3147006,2,2007-12-31
3147105,3,2007-12-31
3148004,1,2007-12-31
3148103,1,2007-12-31
3149705,1,2007-12-31
3150802,14,2007-12-31
3151206,1,2007-12-31
3151503,8,2007-12-31
3151800,1,2007-12-31
3152501,2,2007-12-31
3154606,230,2007-12-31
3155207,122,2007-12-31
3159001,1,2007-12-31
3159100,45,2007-12-31
3159209,1,2007-12-31
3160405,3,2007-12-31
3160900,1,2007-12-31
3161809,2,2007-12-31
3162500,20,2007-12-31
3163102,6,2007-12-31
3164209,1,2007-12-31
3165537,23,2007-12-31
3166006,90,2007-12-31
3166204,34,2007-12-31
3168606,6,2007-12-31
3170206,6,2007-12-31
3170404,1,2007-12-31
3170800,1,2007-12-31
3200136,31,2007-12-31
3200169,148,2007-12-31
3200201,18,2007-12-31
3200300,8,2007-12-31
3200359,82,2007-12-31
3200409,12,2007-12-31
3200607,6,2007-12-31
3200706,1,2007-12-31
3200805,299,2007-12-31
3200904,82,2007-12-31
3201209,5,2007-12-31
3201308,104,2007-12-31
3201506,110,2007-12-31
3201605,1,2007-12-31
3201803,19,2007-12-31
3201902,9,2007-12-31
3202009,63,2007-12-31
3202108,32,2007-12-31
3202207,9,2007-12-31
3202256,24,2007-12-31
3202306,26,2007-12-31
3202405,19,2007-12-31
3202454,163,2007-12-31
3202504,26,2007-12-31
3202553,21,2007-12-31
3202652,172,2007-12-31
3202702,78,2007-12-31
3202801,12,2007-12-31
3202900,396,2007-12-31
3203007,204,2007-12-31
3203056,2,2007-12-31
3203106,1,2007-12-31
3203130,17,2007-12-31
3203163,3,2007-12-31
3203205,20,2007-12-31
3203304,171,2007-12-31
3203346,54,2007-12-31
3203353,40,2007-12-31
3203700,154,2007-12-31
3203908,12,2007-12-31
3204005,184,2007-12-31
3204054,3,2007-12-31
3204104,1,2007-12-31
3204252,8,2007-12-31
3204351,6,2007-12-31
3204500,3,2007-12-31
3204609,3,2007-12-31
3204658,3,2007-12-31
3204708,28,2007-12-31
3204906,3,2007-12-31
3204955,65,2007-12-31
3205002,84,2007-12-31
3205010,1,2007-12-31
3205036,3,2007-12-31
3205069,81,2007-12-31
3205150,7,2007-12-31
3205176,21,2007-12-31
3205200,88,2007-12-31
3205309,82,2007-12-31
3300100,17,2007-12-31
3300407,17,2007-12-31
3300456,1,2007-12-31
3302403,5,2007-12-31
3303302,2,2007-12-31
3303500,2,2007-12-31
3303906,1,2007-12-31
3304003,2,2007-12-31
3304102,34,2007-12-31
3304144,1,2007-12-31
3304151,1,2007-12-31
3304557,33,2007-12-31
3304904,1,2007-12-31
3305703,13,2007-12-31
3306305,4,2007-12-31
3501004,1,2007-12-31
3501707,4,2007-12-31
3501905,1,2007-12-31
3502507,1,2007-12-31
3503208,30,2007-12-31
3503307,1,2007-12-31
3503901,1,2007-12-31
3504107,1,2007-12-31
3504909,1,2007-12-31
3505302,2,2007-12-31
3505609,17,2007-12-31
3505708,9,2007-12-31
3505906,28,2007-12-31
3506102,1,2007-12-31
3506359,6,2007-12-31
3508405,4,2007-12-31
3508504,5,2007-12-31
3508603,1,2007-12-31
3509205,3,2007-12-31
3509403,4,2007-12-31
3509502,61,2007-12-31
3509601,1,2007-12-31
3510005,1,2007-12-31
3510401,5,2007-12-31
3510500,6,2007-12-31
3510609,7,2007-12-31
3511508,2,2007-12-31
3511607,1,2007-12-31
3511706,1,2007-12-31
3512209,2,2007-12-31
3512407,1,2007-12-31
3512803,14,2007-12-31
3513009,8,2007-12-31
3513504,18,2007-12-31
3513801,7,2007-12-31
3514007,5,2007-12-31
3514106,2,2007-12-31
3514809,1,2007-12-31
3515004,6,2007-12-31
3515103,1,2007-12-31
3515152,1,2007-12-31
