geocode,valor,data
1400100,12,2001-12-31
1400456,1,2001-12-31
1400605,1,2001-12-31
1500107,6,2001-12-31
1500206,1,2001-12-31
1500347,3,2001-12-31
1500958,9,2001-12-31
1501105,1,2001-12-31
1501303,18,2001-12-31
1501402,35,2001-12-31
1501782,1,2001-12-31
1502004,5,2001-12-31
1502103,69,2001-12-31
1502756,17,2001-12-31
1502954,4,2001-12-31
1503044,1,2001-12-31
1503077,4,2001-12-31
1503309,18,2001-12-31
1503507,1,2001-12-31
1504059,8,2001-12-31
1504208,1,2001-12-31
1504703,10,2001-12-31
1504976,1,2001-12-31
1505437,2,2001-12-31
1505502,1,2001-12-31
1506138,1,2001-12-31
1506302,8,2001-12-31
1506807,23,2001-12-31
1507300,1,2001-12-31
1507607,1,2001-12-31
1508001,1,2001-12-31
1508084,1,2001-12-31
1508100,5,2001-12-31
1600303,1,2001-12-31
1701101,2,2001-12-31
1702109,36,2001-12-31
1703842,4,2001-12-31
1706100,7,2001-12-31
1712009,1,2001-12-31
1714203,1,2001-12-31
1715507,1,2001-12-31
1716109,17,2001-12-31
1716505,1,2001-12-31
1718204,58,2001-12-31
1718303,1,2001-12-31
1720655,1,2001-12-31
1721000,148,2001-12-31
1721208,13,2001-12-31
2100105,1,2001-12-31
2100303,1,2001-12-31
2100600,1,2001-12-31
2101202,5,2001-12-31
2101400,2,2001-12-31
2101608,5,2001-12-31
2101806,2,2001-12-31
2102101,7,2001-12-31
2102556,3,2001-12-31
2103000,116,2001-12-31
2103158,2,2001-12-31
2103208,6,2001-12-31
2103257,3,2001-12-31
2103307,5,2001-12-31
2103406,9,2001-12-31
2103505,2,2001-12-31
2103604,1,2001-12-31
2103802,3,2001-12-31
2103901,1,2001-12-31
2104107,2,2001-12-31
2104552,3,2001-12-31
2104602,1,2001-12-31
2105005,2,2001-12-31
2105302,143,2001-12-31
2105401,1,2001-12-31
2105427,1,2001-12-31
2105989,1,2001-12-31
2106003,4,2001-12-31
2106201,1,2001-12-31
2106706,1,2001-12-31
2107001,1,2001-12-31
2107506,106,2001-12-31
2107704,1,2001-12-31
2107803,4,2001-12-31
2107902,6,2001-12-31
2108009,1,2001-12-31
2108207,46,2001-12-31
2108405,2,2001-12-31
2108504,1,2001-12-31
2109007,5,2001-12-31
2109056,3,2001-12-31
2109106,2,2001-12-31
2109239,1,2001-12-31
2110039,1,2001-12-31
2110302,4,2001-12-31
2110609,2,2001-12-31
2110658,1,2001-12-31
2111102,1,2001-12-31
2111201,7,2001-12-31
2111300,59,2001-12-31
2111748,1,2001-12-31
2111763,1,2001-12-31
2111805,3,2001-12-31
2112209,74,2001-12-31
2112233,2,2001-12-31
2112308,1,2001-12-31
2112506,5,2001-12-31
2112704,9,2001-12-31
2200400,2,2001-12-31
2201200,3,2001-12-31
2201408,1,2001-12-31
2201507,2,2001-12-31
2201770,2,2001-12-31
2202208,5,2001-12-31
2202653,1,2001-12-31
2202901,1,2001-12-31
2203701,1,2001-12-31
2203909,6,2001-12-31
2204709,1,2001-12-31
2205409,2,2001-12-31
2205458,1,2001-12-31
2205607,1,2001-12-31
2205854,1,2001-12-31
2206209,1,2001-12-31
2206670,1,2001-12-31
2206902,1,2001-12-31
2207009,2,2001-12-31
2207702,6,2001-12-31
2207801,1,2001-12-31
2208007,16,2001-12-31
2208403,2,2001-12-31
2209351,1,2001-12-31
2209955,1,2001-12-31
2210003,3,2001-12-31
2210359,1,2001-12-31
2210409,1,2001-12-31
2210607,1,2001-12-31
2211001,102,2001-12-31
2301109,2,2001-12-31
2301208,4,2001-12-31
2301307,1,2001-12-31
2301901,11,2001-12-31
2301950,4,2001-12-31
2302008,1,2001-12-31
2302107,4,2001-12-31
2302305,2,2001-12-31
2302503,1,2001-12-31
2303105,1,2001-12-31
2303600,1,2001-12-31
2303659,9,2001-12-31
2303709,10,2001-12-31
2303907,1,2001-12-31
2304103,23,2001-12-31
2304202,5,2001-12-31
2304236,1,2001-12-31
2304285,1,2001-12-31
2304301,1,2001-12-31
2304400,162,2001-12-31
2304608,1,2001-12-31
2304707,5,2001-12-31
2305233,3,2001-12-31
2305506,3,2001-12-31
2305902,6,2001-12-31
2306108,1,2001-12-31
2306207,1,2001-12-31
2306256,1,2001-12-31
2306306,2,2001-12-31
2306405,6,2001-12-31
2307007,2,2001-12-31
2307106,1,2001-12-31
2307304,13,2001-12-31
2307650,8,2001-12-31
2307700,4,2001-12-31
2307809,1,2001-12-31
2308005,1,2001-12-31
2308104,3,2001-12-31
2308401,1,2001-12-31
2308609,2,2001-12-31
2308807,1,2001-12-31
2308906,4,2001-12-31
2309201,4,2001-12-31
2309300,6,2001-12-31
2309458,1,2001-12-31
2310308,1,2001-12-31
2310704,1,2001-12-31
2310803,2,2001-12-31
2311108,1,2001-12-31
2311264,1,2001-12-31
2311603,3,2001-12-31
2311801,7,2001-12-31
2311959,2,2001-12-31
2312403,2,2001-12-31
2312809,1,2001-12-31
2312908,6,2001-12-31
2313203,9,2001-12-31
2313302,1,2001-12-31
2313559,1,2001-12-31
2313807,1,2001-12-31
2314102,2,2001-12-31
2400208,1,2001-12-31
2401008,1,2001-12-31
2402204,2,2001-12-31
2402402,1,2001-12-31
2402600,4,2001-12-31
2406304,1,2001-12-31
2407104,3,2001-12-31
2407500,1,2001-12-31
2407807,1,2001-12-31
2408003,10,2001-12-31
2408102,160,2001-12-31
2409407,1,2001-12-31
2409704,1,2001-12-31
2410108,1,2001-12-31
2410207,2,2001-12-31
2411205,3,2001-12-31
2411700,1,2001-12-31
2412005,8,2001-12-31
2412203,4,2001-12-31
2412302,2,2001-12-31
2412559,4,2001-12-31
2412906,2,2001-12-31
2413805,1,2001-12-31
2414407,2,2001-12-31
2501906,1,2001-12-31
2502805,3,2001-12-31
2503001,1,2001-12-31
2503209,1,2001-12-31
2503506,1,2001-12-31
2503704,1,2001-12-31
2504009,78,2001-12-31
2504306,4,2001-12-31
2504603,1,2001-12-31
2505709,1,2001-12-31
2506806,1,2001-12-31
2507002,1,2001-12-31
2507507,36,2001-12-31
2508604,1,2001-12-31
2509008,1,2001-12-31
2509701,1,2001-12-31
2509909,1,2001-12-31
2510402,1,2001-12-31
2510808,9,2001-12-31
2512754,1,2001-12-31
2512804,1,2001-12-31
2512903,3,2001-12-31
2513109,2,2001-12-31
2513505,1,2001-12-31
2513703,4,2001-12-31
2516201,1,2001-12-31
2517209,1,2001-12-31
2600104,1,2001-12-31
2600203,1,2001-12-31
2600401,1,2001-12-31
2600500,3,2001-12-31
2600807,4,2001-12-31
2601102,2,2001-12-31
2601508,1,2001-12-31
2601607,1,2001-12-31
2602001,2,2001-12-31
2602209,1,2001-12-31
2602308,1,2001-12-31
2603009,1,2001-12-31
2604106,78,2001-12-31
2604304,2,2001-12-31
2605004,1,2001-12-31
2605400,1,2001-12-31
2605509,1,2001-12-31
2605707,3,2001-12-31
2605806,1,2001-12-31
2606507,2,2001-12-31
2607653,1,2001-12-31
2607752,1,2001-12-31
2608008,1,2001-12-31
2608453,2,2001-12-31
2608701,2,2001-12-31
2608909,1,2001-12-31
2609907,2,2001-12-31
2610004,1,2001-12-31
2610103,1,2001-12-31
2610202,2,2001-12-31
2610400,1,2001-12-31
2610509,7,2001-12-31
2611101,23,2001-12-31
2611606,123,2001-12-31
2611705,14,2001-12-31
2612000,1,2001-12-31
2612208,36,2001-12-31
2612505,7,2001-12-31
2612604,5,2001-12-31
2613008,16,2001-12-31
2613107,3,2001-12-31
2613305,1,2001-12-31
2613503,1,2001-12-31
2613909,2,2001-12-31
2614105,2,2001-12-31
2614501,1,2001-12-31
2614857,1,2001-12-31
2615201,10,2001-12-31
2615409,2,2001-12-31
2616001,2,2001-12-31
2700706,5,2001-12-31
2701001,1,2001-12-31
2701100,1,2001-12-31
2701209,1,2001-12-31
2701605,2,2001-12-31
2702009,4,2001-12-31
2702108,1,2001-12-31
2702355,15,2001-12-31
2702504,5,2001-12-31
2702553,1,2001-12-31
2703106,7,2001-12-31
2703304,1,2001-12-31
2704302,251,2001-12-31
2704401,4,2001-12-31
2704500,5,2001-12-31
2704708,2,2001-12-31
2705002,1,2001-12-31
2705101,1,2001-12-31
2705309,3,2001-12-31
2705507,1,2001-12-31
2705705,2,2001-12-31
2706000,2,2001-12-31
2706208,1,2001-12-31
2706307,6,2001-12-31
2706406,11,2001-12-31
2706604,1,2001-12-31
2706703,2,2001-12-31
2707107,1,2001-12-31
2707206,5,2001-12-31
2707503,1,2001-12-31
2708006,6,2001-12-31
2708303,1,2001-12-31
2708402,7,2001-12-31
2708600,1,2001-12-31
2709103,5,2001-12-31
2709400,1,2001-12-31
2800100,2,2001-12-31
2800209,2,2001-12-31
2800308,5,2001-12-31
2800506,23,2001-12-31
2800704,1,2001-12-31
2801009,1,2001-12-31
2801207,2,2001-12-31
2802106,9,2001-12-31
2802700,1,2001-12-31
2802809,1,2001-12-31
2802908,1,2001-12-31
2803203,2,2001-12-31
2803401,1,2001-12-31
2803500,5,2001-12-31
2804003,1,2001-12-31
2804409,6,2001-12-31
2804458,2,2001-12-31
2804607,1,2001-12-31
2804805,6,2001-12-31
2804904,5,2001-12-31
2805406,3,2001-12-31
2805703,2,2001-12-31
2805802,1,2001-12-31
2806701,4,2001-12-31
2807105,1,2001-12-31
2807402,5,2001-12-31
2807600,4,2001-12-31
2900405,1,2001-12-31
2900504,1,2001-12-31
2900702,8,2001-12-31
2901155,7,2001-12-31
2901304,1,2001-12-31
2901700,2,2001-12-31
2902005,2,2001-12-31
2902104,2,2001-12-31
2903003,1,2001-12-31
2903201,2,2001-12-31
2903235,5,2001-12-31
2903607,4,2001-12-31
2903805,1,2001-12-31
2903904,6,2001-12-31
2904100,6,2001-12-31
2904506,1,2001-12-31
2904605,38,2001-12-31
2905107,1,2001-12-31
2905156,1,2001-12-31
2905305,8,2001-12-31
2905701,33,2001-12-31
2906105,4,2001-12-31
2906204,2,2001-12-31
2906402,1,2001-12-31
2906501,1,2001-12-31
2906600,1,2001-12-31
2907103,1,2001-12-31
2907608,3,2001-12-31
2907905,6,2001-12-31
2908606,12,2001-12-31
2910057,1,2001-12-31
2910206,3,2001-12-31
2910404,1,2001-12-31
2910503,6,2001-12-31
2910701,1,2001-12-31
2910800,22,2001-12-31
2911303,2,2001-12-31
2911709,1,2001-12-31
2911907,2,2001-12-31
2912400,3,2001-12-31
2913002,1,2001-12-31
2913101,1,2001-12-31
2913200,1,2001-12-31
2913408,3,2001-12-31
2913507,2,2001-12-31
2913705,1,2001-12-31
2913804,11,2001-12-31
2914000,4,2001-12-31
2914406,3,2001-12-31
2914604,12,2001-12-31
2914703,2,2001-12-31
2915353,7,2001-12-31
2915908,1,2001-12-31
2917003,1,2001-12-31
2917201,2,2001-12-31
2917334,5,2001-12-31
2917409,1,2001-12-31
2917508,4,2001-12-31
2917607,1,2001-12-31
2918001,5,2001-12-31
2918357,1,2001-12-31
2918407,66,2001-12-31
2918605,2,2001-12-31
2918753,2,2001-12-31
2919157,1,2001-12-31
2919504,8,2001-12-31
2919801,8,2001-12-31
2920809,9,2001-12-31
2921203,2,2001-12-31
2921302,1,2001-12-31
2921401,1,2001-12-31
2921500,5,2001-12-31
2921708,4,2001-12-31
2921906,1,2001-12-31
2922102,1,2001-12-31
2922201,1,2001-12-31
2922409,2,2001-12-31
2922904,12,2001-12-31
2923035,1,2001-12-31
2923100,4,2001-12-31
2923209,2,2001-12-31
2923357,1,2001-12-31
2923407,1,2001-12-31
2923605,1,2001-12-31
2923704,6,2001-12-31
2924009,2,2001-12-31
2924108,1,2001-12-31
2924306,4,2001-12-31
2924504,1,2001-12-31
2924652,1,2001-12-31
2925105,2,2001-12-31
2925303,1,2001-12-31
2925600,7,2001-12-31
2925907,1,2001-12-31
2925956,2,2001-12-31
2926004,3,2001-12-31
2926202,1,2001-12-31
2926301,2,2001-12-31
2926400,3,2001-12-31
2926509,2,2001-12-31
2926608,4,2001-12-31
2926707,2,2001-12-31
2926806,1,2001-12-31
2927200,3,2001-12-31
2927408,24,2001-12-31
2927507,3,2001-12-31
2928000,2,2001-12-31
2928109,6,2001-12-31
2928307,1,2001-12-31
2928505,31,2001-12-31
2928802,1,2001-12-31
2929057,3,2001-12-31
2929255,4,2001-12-31
2929305,2,2001-12-31
2929404,4,2001-12-31
2929750,11,2001-12-31
2929800,2,2001-12-31
2929909,1,2001-12-31
2930204,1,2001-12-31
2930303,1,2001-12-31
2930402,5,2001-12-31
2930501,6,2001-12-31
2930709,2,2001-12-31
2930808,2,2001-12-31
2931103,1,2001-12-31
2931509,3,2001-12-31
2931905,8,2001-12-31
2932408,6,2001-12-31
2932606,5,2001-12-31
2933000,5,2001-12-31
2933059,1,2001-12-31
2933307,5,2001-12-31
2933604,8,2001-12-31
3103405,4,2001-12-31
3106200,84,2001-12-31
3106705,2,2001-12-31
3107406,2,2001-12-31
3108602,3,2001-12-31
3110004,2,2001-12-31
3112703,1,2001-12-31
3116100,1,2001-12-31
3118601,2,2001-12-31
3119104,1,2001-12-31
3119500,1,2001-12-31
3120904,3,2001-12-31
3121605,1,2001-12-31
3124302,2,2001-12-31
3127073,2,2001-12-31
3127701,1,2001-12-31
3127800,1,2001-12-31
3129806,11,2001-12-31
3131307,1,2001-12-31
3131901,1,2001-12-31
3132107,1,2001-12-31
3133303,1,2001-12-31
3134202,1,2001-12-31
3135050,1,2001-12-31
